<-71.030069,213.478533,-350.808667>,<-0.697640,-0.441032,-0.564614,0.000000,0.216450,0.621503,-0.752916,0.000000,0.682970,-0.647475,-0.338124,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipOut262>,<2>,<43206>
<-7.077046,-53.626251,-363.829945>,<0.805174,-0.032407,-0.592152,0.000000,0.335220,-0.798810,0.499529,0.000000,-0.489205,-0.600710,-0.632318,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipIn262>,<2>,<43236>
<12.807705,88.807235,-418.883972>,<0.549062,0.127617,-0.825981,0.000000,0.825749,0.069834,0.559698,0.000000,0.129108,-0.989362,-0.067037,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipIn262>,<2>,<42964>
<20.685155,5.410941,-401.628057>,<-0.618679,0.090317,-0.780435,0.000000,0.646347,-0.506197,-0.570964,0.000000,-0.446622,-0.857676,0.254797,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipOut262>,<2>,<43060>
<46.767930,111.083418,-415.875887>,<0.774819,0.369083,0.513258,0.000000,-0.567478,0.048250,0.821974,0.000000,0.278612,-0.928143,0.246832,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipOut262>,<2>,<43091>
<-69.561484,-105.650555,-229.371523>,<0.283742,-0.344599,-0.894842,0.000000,-0.135927,-0.938227,0.318205,0.000000,-0.949218,0.031345,-0.313055,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipOut262>,<2>,<42997>
<50.455260,220.633895,-345.505197>,<-0.687302,0.295520,-0.663539,0.000000,0.555398,0.802540,-0.217860,0.000000,0.468135,-0.518264,-0.715718,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipIn262>,<2>,<43035>
<32.717467,247.013886,-325.424939>,<0.741366,0.120043,0.660278,0.000000,-0.371585,0.892716,0.254918,0.000000,-0.558839,-0.434337,0.706435,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipIn262>,<2>,<43141>
<43.116993,-101.632251,-143.237507>,<0.724433,0.223989,-0.651940,0.000000,-0.018548,-0.939062,-0.343248,0.000000,-0.689095,0.260752,-0.676133,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipOut262>,<2>,<42989>
<-33.871341,3.621593,-398.043247>,<0.651473,-0.375211,0.659394,0.000000,-0.755189,-0.237523,0.610960,0.000000,-0.072618,-0.895991,-0.438095,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipOut262>,<2>,<43187>
<-75.215595,35.865706,-397.919848>,<-0.734720,-0.435263,-0.520320,0.000000,0.642738,-0.201338,-0.739156,0.000000,0.216967,-0.877502,0.427687,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipIn262>,<2>,<43156>
<69.198657,-80.923529,-320.481227>,<0.766228,0.318768,0.557926,0.000000,-0.224307,-0.680964,0.697118,0.000000,0.602146,-0.659299,-0.450272,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipIn262>,<2>,<43161>
<79.674730,63.413706,-35.852851>,<0.787195,0.467522,0.402179,0.000000,0.510836,-0.128970,-0.849949,0.000000,-0.345501,0.874523,-0.340352,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipOut262>,<2>,<43160>
<34.858873,261.378255,-303.981243>,<0.803701,0.185486,0.565385,0.000000,-0.341952,0.921578,0.183747,0.000000,-0.486964,-0.341012,0.804100,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipIn262>,<2>,<43024>
<-21.620949,128.940604,-410.239158>,<0.840275,-0.297457,-0.453273,0.000000,0.511585,0.158228,0.844538,0.000000,-0.179493,-0.941532,0.285130,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipOut262>,<2>,<43089>
<41.289708,-112.700298,-229.993676>,<0.870326,0.450078,0.199906,0.000000,0.406164,-0.885549,0.225463,0.000000,0.278503,-0.115032,-0.953522,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipOut262>,<2>,<43304>
<-8.660263,-84.536528,-340.009070>,<-0.113901,0.003421,0.993486,0.000000,-0.765980,-0.637137,-0.085624,0.000000,0.632694,-0.770743,0.075191,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipOut262>,<2>,<43115>
<-108.354180,7.779670,-366.206190>,<-0.252123,-0.474172,-0.843561,0.000000,0.933018,-0.350384,-0.081906,0.000000,-0.256732,-0.807708,0.530751,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipIn262>,<2>,<43264>
<75.348315,33.991020,-36.890092>,<-0.514483,0.379002,-0.769197,0.000000,-0.855984,-0.280320,0.434410,0.000000,-0.050979,0.881917,0.468640,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipIn262>,<2>,<43199>
<64.307202,-108.054744,-249.354169>,<0.836508,0.238870,-0.493149,0.000000,0.248300,-0.967520,-0.047463,0.000000,-0.488468,-0.082745,-0.868649,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipOut262>,<2>,<43002>
<35.410675,156.194277,-398.900977>,<0.127201,0.267488,-0.955128,0.000000,0.935650,0.287251,0.205053,0.000000,0.329211,-0.919748,-0.213737,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipIn262>,<2>,<42990>
<-34.395657,-45.074696,-375.062288>,<0.839189,-0.231998,0.491873,0.000000,-0.528399,-0.561821,0.636515,0.000000,0.128674,-0.794061,-0.594062,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipIn262>,<2>,<43283>
<-21.944017,260.771541,-309.590632>,<0.154627,-0.085023,-0.984308,0.000000,0.569859,0.821533,0.018557,0.000000,0.807064,-0.563786,0.175482,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipOut262>,<2>,<43268>
<-61.213376,263.267798,-236.381303>,<-0.743701,-0.241720,-0.623281,0.000000,-0.222259,0.968708,-0.110483,0.000000,0.630484,0.056363,-0.774153,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipIn262>,<2>,<43051>
<17.631742,-62.682970,-365.005155>,<0.814485,0.174671,0.553267,0.000000,-0.310864,-0.673787,0.670355,0.000000,0.489875,-0.717984,-0.494490,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipIn262>,<2>,<43308>
<-31.950586,-77.801208,-102.303847>,<0.255423,-0.112610,0.960249,0.000000,0.548356,-0.801122,-0.239809,0.000000,0.796282,0.587811,-0.142875,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipIn262>,<2>,<43096>
<31.706066,187.974477,-53.821686>,<0.875410,-0.008337,0.483308,0.000000,0.438479,0.434530,-0.786715,0.000000,-0.203453,0.900619,0.384048,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipOut262>,<2>,<43013>
<-67.841458,86.432531,-30.842804>,<0.354171,-0.175997,-0.918471,0.000000,-0.931577,0.019736,-0.363007,0.000000,0.082015,0.984193,-0.156965,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipIn262>,<2>,<43009>
<118.987238,211.325465,-324.938694>,<-0.746552,0.622938,0.233686,0.000000,0.206677,0.550991,-0.808513,0.000000,-0.632412,-0.555300,-0.540090,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipIn262>,<2>,<43109>
<-69.653439,208.675115,-353.492552>,<0.527958,-0.419135,0.738638,0.000000,-0.335563,0.696010,0.634797,0.000000,-0.780165,-0.583006,0.226818,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipIn262>,<2>,<43206>
<-46.905470,26.402023,-408.592337>,<-0.207647,-0.358466,0.910157,0.000000,-0.915123,-0.257528,-0.310207,0.000000,0.345589,-0.897319,-0.274565,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipOut262>,<2>,<43229>
<-23.923090,-115.431861,-255.656728>,<0.337109,-0.113135,0.934643,0.000000,-0.385641,-0.922240,0.027460,0.000000,0.858859,-0.369694,-0.354525,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipOut262>,<2>,<42983>
<-6.806385,12.578379,-26.539416>,<-0.576031,-0.057487,-0.815404,0.000000,-0.794477,-0.195345,0.575019,0.000000,-0.192341,0.979048,0.066853,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipOut262>,<2>,<43144>
<4.342961,-63.281388,-82.362224>,<0.802830,-0.077208,-0.591188,0.000000,-0.468009,-0.695920,-0.544668,0.000000,-0.369367,0.713956,-0.594840,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipOut262>,<2>,<43163>
<-23.327660,275.540568,-180.995198>,<0.484167,-0.129148,-0.865392,0.000000,-0.144339,0.963708,-0.224575,0.000000,0.862988,0.233642,0.447954,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipIn262>,<2>,<43159>
<46.177814,-95.839726,-306.989474>,<0.767974,0.250730,0.589364,0.000000,-0.104815,-0.858585,0.501843,0.000000,0.631846,-0.447176,-0.633090,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipIn262>,<2>,<43038>
<-84.394708,-86.736393,-148.848551>,<-0.193259,-0.405738,0.893324,0.000000,0.452307,-0.844811,-0.285854,0.000000,0.870672,0.348813,0.346786,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipIn262>,<2>,<43084>
<5.871674,250.813576,-107.629576>,<-0.820092,-0.114823,-0.560593,0.000000,-0.343678,0.882125,0.322087,0.000000,0.457531,0.456804,-0.762886,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipOut262>,<2>,<43210>
<-61.534105,-46.754067,-357.006546>,<-0.692687,-0.447174,-0.565880,0.000000,0.698991,-0.609592,-0.373911,0.000000,-0.177753,-0.654548,0.734827,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipOut262>,<2>,<43218>
<-90.678771,184.723514,-360.994998>,<0.613019,-0.622470,-0.486558,0.000000,0.789523,0.505512,0.348009,0.000000,0.029336,-0.597485,0.801343,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipIn262>,<2>,<43065>
<67.452863,-31.771994,-377.377488>,<0.856765,0.341634,-0.386315,0.000000,0.514438,-0.618685,0.593787,0.000000,-0.036150,-0.707471,-0.705817,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipOut262>,<2>,<42958>
<-47.232623,169.976370,-45.497192>,<0.786910,-0.111681,0.606877,0.000000,0.566232,0.521586,-0.638223,0.000000,-0.245261,0.845858,0.473679,0.000000,0.000000,0.000000,0.000000,1.000000>,<4.500000>,<LipIn262>,<2>,<43175>
